east,north,elev_m,serial,name,type,disposition,acres,status
240016.02,4683200.26,2134.7,ID103470307,JDS #11,L,Closed,,CLOSED
290195.13,4685626.28,1800.0,ID103474527,RJ #1,L,Closed,,CLOSED
290195.13,4685626.28,1800.0,ID103295753,RJ #2,L,Closed,,CLOSED
290195.13,4685626.28,1800.0,ID103222951,RJ #3,L,Closed,,CLOSED
290195.13,4685626.28,1800.0,ID103295344,RJ #4,L,Closed,,CLOSED
290553.89,4685647.79,1753.0,ID103376089,RJ #5,L,Closed,,CLOSED
290912.28,4685684.89,1725.3,ID103309378,RJ #6,L,Closed,,CLOSED
290912.28,4685684.89,1725.3,ID103224543,RJ #7,L,Closed,,CLOSED
290912.28,4685684.89,1725.3,ID103525364,RJ #8,L,Closed,,CLOSED
290017.90,4686404.04,1981.6,ID103362520,RJ #11,L,Closed,,CLOSED
290017.90,4686404.04,1981.6,ID103486566,RJ #12,L,Closed,,CLOSED
290017.90,4686404.04,1981.6,ID102916330,RJ #13,L,Closed,,CLOSED
290017.90,4686404.04,1981.6,ID103464576,RJ #14,L,Closed,,CLOSED
290337.95,4686428.92,1971.7,ID103401989,RJ #15,L,Closed,,CLOSED
290932.36,4686496.76,1911.4,ID103249843,RJ #16,L,Closed,,CLOSED
290932.36,4686496.76,1911.4,ID103454680,RJ #17,L,Closed,,CLOSED
290932.36,4686496.76,1911.4,ID103526605,RJ #18,L,Closed,,CLOSED
290062.39,4686705.03,2070.0,ID103380713,RJ #21,L,Closed,,CLOSED
290062.39,4686705.03,2070.0,ID103243256,RJ #22,L,Closed,,CLOSED
290062.39,4686705.03,2070.0,ID103524063,RJ #23,L,Closed,,CLOSED
290062.39,4686705.03,2070.0,ID103469013,RJ #24,L,Closed,,CLOSED
290149.99,4687233.68,2180.1,ID103435319,RJ #31,L,Closed,,CLOSED
290149.99,4687233.68,2180.1,ID103309495,RJ #32,L,Closed,,CLOSED
290149.99,4687233.68,2180.1,ID103293582,RJ #33,L,Closed,,CLOSED
290149.99,4687233.68,2180.1,ID103280887,RJ #34,L,Closed,,CLOSED
290356.07,4690122.83,1959.0,ID103281159,MICA #7,L,Closed,,CLOSED
290356.07,4690122.83,1959.0,ID103328229,MICA #9,L,Closed,,CLOSED
289850.48,4690614.80,1870.1,ID103294349,MICA #10,L,Closed,,CLOSED
290356.07,4690122.83,1959.0,ID103449112,MICA #11,L,Closed,,CLOSED
289850.48,4690614.80,1870.1,ID103148078,MICA #12,L,Closed,,CLOSED
289890.32,4689771.12,2073.6,ID103362758,MICA #13,L,Closed,,CLOSED
289974.82,4690086.46,1976.1,ID103483242,MICA #14,L,Closed,,CLOSED
289890.32,4689771.12,2073.6,ID103526383,MICA #15,L,Closed,,CLOSED
289551.12,4690146.97,1966.5,ID103081417,MICA #16,L,Closed,,CLOSED
289551.36,4694623.95,1553.7,ID103367904,MICA #17,L,Closed,,CLOSED
289551.12,4690146.97,1966.5,ID101683190,MICA #18,L,Closed,,CLOSED
289489.27,4689817.62,2027.7,ID103018595,MICA #19,L,Closed,,CLOSED
289551.12,4690146.97,1966.5,ID103065663,MICA #20,L,Closed,,CLOSED
289489.27,4689817.62,2027.7,ID103114038,MICA #21,L,Closed,,CLOSED
289131.52,4689740.57,2093.2,ID103468838,MICA #23,L,Closed,,CLOSED
288740.98,4691010.52,1961.1,ID103522471,MICA #33,L,Closed,,CLOSED
289112.98,4691014.87,1954.6,ID103401046,MICA #34,L,Closed,,CLOSED
289112.98,4691014.87,1954.6,ID103247277,MICA #35,L,Closed,,CLOSED
289484.97,4690991.45,1844.4,ID103465397,MICA #36,L,Closed,,CLOSED
289480.13,4691406.17,1826.8,ID103274033,MICA #37,L,Closed,,CLOSED
289106.49,4690634.94,1896.3,ID103323069,MICA #38,L,Closed,,CLOSED
289464.53,4690613.05,1868.8,ID103015586,MICA #39,L,Closed,,CLOSED
289464.53,4690613.05,1868.8,ID103469800,MICA #40,L,Closed,,CLOSED
240189.98,4686893.53,2009.0,ID103380468,MOON #1,L,Closed,,CLOSED
240189.98,4686893.53,2009.0,ID103502439,MOON #2,L,Closed,,CLOSED
240189.98,4686893.53,2009.0,ID103223098,MOON #3,L,Closed,,CLOSED
240113.20,4686046.79,1982.7,ID103514475,MOON #4,L,Closed,,CLOSED
240113.20,4686046.79,1982.7,ID103474804,MOON #5,L,Closed,,CLOSED
240945.21,4686775.52,2048.0,ID103271462,MOON #6,L,Closed,,CLOSED
240945.21,4686775.52,2048.0,ID103484196,MOON #7,L,Closed,,CLOSED
240945.21,4686775.52,2048.0,ID103361882,MOON #8,L,Closed,,CLOSED
240945.21,4686775.52,2048.0,ID103068015,MOON #9,L,Closed,,CLOSED
240916.33,4686015.96,2080.4,ID103472984,MOON #10,L,Closed,,CLOSED
240916.33,4686015.96,2080.4,ID103410820,MOON #11,L,Closed,,CLOSED
240916.33,4686015.96,2080.4,ID103271557,MOON #12,L,Closed,,CLOSED
241363.59,4686030.60,2118.1,ID103364965,MOON #13,L,Closed,,CLOSED
241363.59,4686030.60,2118.1,ID103274777,MOON #14,L,Closed,,CLOSED
277009.84,4680438.50,2149.5,ID102912981,BJ-NO 1,L,Closed,,CLOSED
277009.84,4680438.50,2149.5,ID103114015,BJ-NO 2,L,Closed,,CLOSED
276999.37,4680811.21,2091.9,ID103410546,BJ-NO 4,L,Closed,,CLOSED
276999.37,4680811.21,2091.9,ID103282333,BJ-NO 5,L,Closed,,CLOSED
277105.00,4679715.18,2190.0,ID103141631,BJ-NO 8,L,Closed,,CLOSED
277105.00,4679715.18,2190.0,ID103017780,BJ-NO 9,L,Closed,,CLOSED
325158.80,4664032.58,2452.1,ID103371163,BP NO. 1,L,Closed,,CLOSED
325158.80,4664032.58,2452.1,ID103330856,BP NO. 2,L,Closed,,CLOSED
325158.80,4664032.58,2452.1,ID103527846,BP NO. 3,L,Closed,,CLOSED
325158.80,4664032.58,2452.1,ID103473573,BP NO. 4,L,Closed,,CLOSED
325140.53,4663227.51,2220.6,ID103297130,BP NO. 5,L,Closed,,CLOSED
325140.53,4663227.51,2220.6,ID103451923,BP NO. 6,L,Closed,,CLOSED
325140.53,4663227.51,2220.6,ID103227185,BP NO. 7,L,Closed,,CLOSED
325140.53,4663227.51,2220.6,ID103454973,BP NO. 8,L,Closed,,CLOSED
325146.29,4662791.83,2121.0,ID101689392,BP NO. 9,L,Closed,,CLOSED
325160.41,4662392.60,2098.4,ID103405320,BP NO. 10,L,Closed,,CLOSED
325160.41,4662392.60,2098.4,ID103445176,BP NO. 11,L,Closed,,CLOSED
325160.41,4662392.60,2098.4,ID103487096,BP NO. 12,L,Closed,,CLOSED
325103.45,4662030.70,2074.9,ID103298288,BP NO. 13,L,Closed,,CLOSED
325104.11,4661656.25,2163.2,ID103501087,BP NO. 14,L,Closed,,CLOSED
325104.11,4661656.25,2163.2,ID103446109,BP NO. 15,L,Closed,,CLOSED
325104.11,4661656.25,2163.2,ID103367805,BP NO. 16,L,Closed,,CLOSED
325104.11,4661656.25,2163.2,ID103464338,BP NO. 17,L,Closed,,CLOSED
325084.60,4661202.31,2258.9,ID102928390,BP NO. 18,L,Closed,,CLOSED
325084.94,4660814.54,2376.3,ID103520244,BP NO. 19,L,Closed,,CLOSED
325084.94,4660814.54,2376.3,ID101682492,BP NO. 20,L,Closed,,CLOSED
325084.94,4660814.54,2376.3,ID103469318,BP NO. 21,L,Closed,,CLOSED
325113.05,4660378.31,2374.4,ID103403924,BP NO. 22,L,Closed,,CLOSED
325139.59,4659978.78,2228.4,ID103378787,BP NO. 23,L,Closed,,CLOSED
325139.59,4659978.78,2228.4,ID103289223,BP NO. 24,L,Closed,,CLOSED
325139.59,4659978.78,2228.4,ID103465904,BP NO. 25,L,Closed,,CLOSED
325139.59,4659978.78,2228.4,ID103408597,BP NO. 26,L,Closed,,CLOSED
325569.56,4664049.08,2412.0,ID103286319,BP NO. 27,L,Closed,,CLOSED
325569.56,4664049.08,2412.0,ID103476771,BP NO. 28,L,Closed,,CLOSED
325569.56,4664049.08,2412.0,ID103419342,BP NO. 29,L,Closed,,CLOSED
325569.56,4664049.08,2412.0,ID103505816,BP NO. 30,L,Closed,,CLOSED
325551.36,4663245.12,2174.9,ID103502892,BP NO. 31,L,Closed,,CLOSED
325551.36,4663245.12,2174.9,ID103474167,BP NO. 32,L,Closed,,CLOSED
325551.36,4663245.12,2174.9,ID103298757,BP NO. 33,L,Closed,,CLOSED
325551.36,4663245.12,2174.9,ID103407145,BP NO. 34,L,Closed,,CLOSED
325531.02,4662823.42,2144.9,ID103504563,BP NO. 35,L,Closed,,CLOSED
325532.33,4662441.18,2146.6,ID103224482,BP NO. 36,L,Closed,,CLOSED
325532.33,4662441.18,2146.6,ID103523817,BP NO. 37,L,Closed,,CLOSED
325532.33,4662441.18,2146.6,ID103327119,BP NO. 38,L,Closed,,CLOSED
325512.82,4662019.46,2149.1,ID103483396,BP NO. 39,L,Closed,,CLOSED
325513.28,4661636.14,2186.0,ID102916128,BP NO. 40,L,Closed,,CLOSED
325513.28,4661636.14,2186.0,ID103146428,BP NO. 41,L,Closed,,CLOSED
325513.28,4661636.14,2186.0,ID103514659,BP NO. 42,L,Closed,,CLOSED
325513.28,4661636.14,2186.0,ID103249725,BP NO. 43,L,Closed,,CLOSED
325493.76,4661214.42,2189.6,ID103345680,BP NO. 44,L,Closed,,CLOSED
325493.43,4660832.22,2300.1,ID103149225,BP NO. 45,L,Closed,,CLOSED
325493.43,4660832.22,2300.1,ID103291475,BP NO. 46,L,Closed,,CLOSED
325493.43,4660832.22,2300.1,ID103455171,BP NO. 47,L,Closed,,CLOSED
325472.98,4660372.75,2368.0,ID103363209,BP NO. 48,L,Closed,,CLOSED
325526.05,4659973.68,2370.6,ID103462739,BP NO. 49,L,Closed,,CLOSED
325526.05,4659973.68,2370.6,ID103407981,BP NO. 50,L,Closed,,CLOSED
325526.05,4659973.68,2370.6,ID103113872,BP NO. 51,L,Closed,,CLOSED
325526.05,4659973.68,2370.6,ID103419606,BP NO. 52,L,Closed,,CLOSED
326041.41,4663993.00,2593.4,ID103413034,BP NO. 53,L,Closed,,CLOSED
326041.41,4663993.00,2593.4,ID103291277,BP NO. 54,L,Closed,,CLOSED
326041.41,4663993.00,2593.4,ID103114842,BP NO. 55,L,Closed,,CLOSED
326041.41,4663993.00,2593.4,ID103372353,BP NO. 56,L,Closed,,CLOSED
326023.53,4663233.48,2265.3,ID103226622,BP NO. 57,L,Closed,,CLOSED
326023.53,4663233.48,2265.3,ID103286002,BP NO. 58,L,Closed,,CLOSED
326023.53,4663233.48,2265.3,ID103366031,BP NO. 59,L,Closed,,CLOSED
326023.53,4663233.48,2265.3,ID103344749,BP NO. 60,L,Closed,,CLOSED
326025.82,4662755.67,2137.5,ID103373391,BP NO. 61,L,Closed,,CLOSED
326003.46,4662385.12,2173.0,ID103285234,BP NO. 62,L,Closed,,CLOSED
326003.46,4662385.12,2173.0,ID103323215,BP NO. 63,L,Closed,,CLOSED
326003.46,4662385.12,2173.0,ID103020125,BP NO. 64,L,Closed,,CLOSED
326068.82,4661981.31,2137.9,ID103300123,BP NO. 65,L,Closed,,CLOSED
325984.76,4661625.62,2165.8,ID103065463,BP NO. 66,L,Closed,,CLOSED
325984.76,4661625.62,2165.8,ID103111452,BP NO. 67,L,Closed,,CLOSED
325984.76,4661625.62,2165.8,ID103470504,BP NO. 68,L,Closed,,CLOSED
325984.76,4661625.62,2165.8,ID103528712,BP NO. 69,L,Closed,,CLOSED
326049.04,4661177.39,2053.1,ID103402915,BP NO. 70,L,Closed,,CLOSED
325964.96,4660821.70,2140.2,ID101684491,BP NO. 71,L,Closed,,CLOSED
325964.96,4660821.70,2140.2,ID103272176,BP NO. 72,L,Closed,,CLOSED
325964.96,4660821.70,2140.2,ID103070073,BP NO. 73,L,Closed,,CLOSED
326027.72,4660311.30,2178.8,ID103016048,BP NO. 74,L,Closed,,CLOSED
326031.50,4659926.78,2230.4,ID103478875,BP NO. 75,L,Closed,,CLOSED
326031.50,4659926.78,2230.4,ID103417886,BP NO. 76,L,Closed,,CLOSED
326031.50,4659926.78,2230.4,ID103143418,BP NO. 77,L,Closed,,CLOSED
326031.50,4659926.78,2230.4,ID103327162,BP NO. 78,L,Closed,,CLOSED
326549.14,4663949.40,2557.5,ID103454598,BP NO. 79,L,Closed,,CLOSED
326549.14,4663949.40,2557.5,ID103328537,BP NO. 80,L,Closed,,CLOSED
326549.14,4663949.40,2557.5,ID103142976,BP NO. 81,L,Closed,,CLOSED
326549.14,4663949.40,2557.5,ID103325771,BP NO. 82,L,Closed,,CLOSED
326469.70,4663208.06,2239.2,ID103467943,BP NO. 83,L,Closed,,CLOSED
326469.70,4663208.06,2239.2,ID103459359,BP NO. 84,L,Closed,,CLOSED
326469.70,4663208.06,2239.2,ID102914048,BP NO. 85,L,Closed,,CLOSED
326469.70,4663208.06,2239.2,ID103327488,BP NO. 86,L,Closed,,CLOSED
326505.06,4662727.21,2069.6,ID103407958,BP NO. 87,L,Closed,,CLOSED
326510.48,4662341.55,2007.4,ID103502526,BP NO. 88,L,Closed,,CLOSED
326510.48,4662341.55,2007.4,ID103471441,BP NO. 89,L,Closed,,CLOSED
326510.48,4662341.55,2007.4,ID103290740,BP NO. 90,L,Closed,,CLOSED
326487.29,4661969.91,2075.0,ID103473396,BP NO. 91,L,Closed,,CLOSED
326431.03,4661600.20,2030.3,ID103461372,BP NO. 92,L,Closed,,CLOSED
326431.03,4661600.20,2030.3,ID103229149,BP NO. 93,L,Closed,,CLOSED
326431.03,4661600.20,2030.3,ID103330090,BP NO. 94,L,Closed,,CLOSED
326431.03,4661600.20,2030.3,ID103472426,BP NO. 95,L,Closed,,CLOSED
326465.57,4661119.38,2004.4,ID103466709,BP NO. 96,L,Closed,,CLOSED
326471.00,4660733.71,2034.5,ID103482827,BP NO. 97,L,Closed,,CLOSED
326471.00,4660733.71,2034.5,ID103361174,BP NO. 98,L,Closed,,CLOSED
326471.00,4660733.71,2034.5,ID101685166,BP NO. 99,L,Closed,,CLOSED
326447.01,4660363.21,2043.4,ID103418709,BP NO. 100,L,Closed,,CLOSED
326390.75,4659993.50,2129.3,ID103407912,BP NO. 101,L,Closed,,CLOSED
326390.75,4659993.50,2129.3,ID103365311,BP NO. 102,L,Closed,,CLOSED
326390.75,4659993.50,2129.3,ID103082309,BP NO. 103,L,Closed,,CLOSED
326390.75,4659993.50,2129.3,ID103294704,BP NO. 104,L,Closed,,CLOSED
329999.01,4657582.69,1811.1,ID103404732,BP NO. 105,L,Closed,,CLOSED
329999.01,4657582.69,1811.1,ID103286411,BP NO. 106,L,Closed,,CLOSED
329999.01,4657582.69,1811.1,ID103366121,BP NO. 107,L,Closed,,CLOSED
329999.01,4657582.69,1811.1,ID103482186,BP NO. 108,L,Closed,,CLOSED
329983.01,4656778.70,1733.1,ID103306969,BP NO. 109,L,Closed,,CLOSED
329983.01,4656778.70,1733.1,ID103445750,BP NO. 110,L,Closed,,CLOSED
329983.01,4656778.70,1733.1,ID103468577,BP NO. 111,L,Closed,,CLOSED
329983.01,4656778.70,1733.1,ID103273946,BP NO. 112,L,Closed,,CLOSED
326933.26,4663925.53,2376.8,ID102914853,BP NO. 113,L,Closed,,CLOSED
326933.26,4663925.53,2376.8,ID103323830,BP NO. 114,L,Closed,,CLOSED
326933.26,4663925.53,2376.8,ID103461925,BP NO. 115,L,Closed,,CLOSED
326933.26,4663925.53,2376.8,ID103372985,BP NO. 116,L,Closed,,CLOSED
326827.26,4663212.62,2191.3,ID103488696,BP NO. 117,L,Closed,,CLOSED
326827.26,4663212.62,2191.3,ID103330112,BP NO. 118,L,Closed,,CLOSED
326827.26,4663212.62,2191.3,ID103118257,BP NO. 119,L,Closed,,CLOSED
326827.26,4663212.62,2191.3,ID103118416,BP NO. 120,L,Closed,,CLOSED
326890.04,4662702.22,2085.8,ID103408416,BP NO. 121,L,Closed,,CLOSED
326894.69,4662317.68,2014.8,ID103448517,BP NO. 122,L,Closed,,CLOSED
326894.69,4662317.68,2014.8,ID103288379,BP NO. 123,L,Closed,,CLOSED
326894.69,4662317.68,2014.8,ID103463938,BP NO. 124,L,Closed,,CLOSED
326872.69,4661960.46,1958.9,ID103481402,BP NO. 125,L,Closed,,CLOSED
326787.84,4661604.78,1940.3,ID103378876,BP NO. 126,L,Closed,,CLOSED
326787.84,4661604.78,1940.3,ID102916047,BP NO. 127,L,Closed,,CLOSED
326787.84,4661604.78,1940.3,ID103294729,BP NO. 128,L,Closed,,CLOSED
326787.84,4661604.78,1940.3,ID103061044,BP NO. 129,L,Closed,,CLOSED
326850.68,4661095.49,1932.1,ID103114060,BP NO. 130,L,Closed,,CLOSED
326855.30,4660709.85,1952.7,ID102913623,BP NO. 131,L,Closed,,CLOSED
326855.30,4660709.85,1952.7,ID103462088,BP NO. 132,L,Closed,,CLOSED
326855.30,4660709.85,1952.7,ID103407830,BP NO. 133,L,Closed,,CLOSED
326832.51,4660353.76,1948.8,ID103367531,BP NO. 134,L,Closed,,CLOSED
326747.64,4659998.08,2045.8,ID102913591,BP NO. 135,L,Closed,,CLOSED
326747.64,4659998.08,2045.8,ID103297364,BP NO. 136,L,Closed,,CLOSED
326747.64,4659998.08,2045.8,ID103378703,BP NO. 137,L,Closed,,CLOSED
326747.64,4659998.08,2045.8,ID103223908,BP NO. 138,L,Closed,,CLOSED
330358.49,4657587.39,1783.7,ID103455083,BP NO. 139,L,Closed,,CLOSED
330358.49,4657587.39,1783.7,ID103020086,BP NO. 140,L,Closed,,CLOSED
330358.49,4657587.39,1783.7,ID103287162,BP NO. 141,L,Closed,,CLOSED
330358.49,4657587.39,1783.7,ID103504575,BP NO. 142,L,Closed,,CLOSED
330341.73,4656784.53,1720.0,ID103222011,BP NO. 143,L,Closed,,CLOSED
330341.73,4656784.53,1720.0,ID103522989,BP NO. 144,L,Closed,,CLOSED
330341.73,4656784.53,1720.0,ID103512248,BP NO. 145,L,Closed,,CLOSED
330341.73,4656784.53,1720.0,ID103344214,BP NO. 146,L,Closed,,CLOSED
327289.98,4663931.24,2345.5,ID103456860,BP NO. 147,L,Closed,,CLOSED
327289.98,4663931.24,2345.5,ID103457710,BP NO. 148,L,Closed,,CLOSED
327289.98,4663931.24,2345.5,ID103407385,BP NO. 149,L,Closed,,CLOSED
327289.98,4663931.24,2345.5,ID103432283,BP NO. 150,L,Closed,,CLOSED
327211.44,4663189.87,2119.6,ID103454599,BP NO. 151,L,Closed,,CLOSED
327211.44,4663189.87,2119.6,ID103145260,BP NO. 152,L,Closed,,CLOSED
327211.44,4663189.87,2119.6,ID103401490,BP NO. 153,L,Closed,,CLOSED
327211.44,4663189.87,2119.6,ID103454061,BP NO. 154,L,Closed,,CLOSED
327261.73,4662708.67,2025.5,ID103451026,BP NO. 155,L,Closed,,CLOSED
327252.28,4662322.26,1958.7,ID103283090,BP NO. 156,L,Closed,,CLOSED
327252.28,4662322.26,1958.7,ID103343888,BP NO. 157,L,Closed,,CLOSED
327252.28,4662322.26,1958.7,ID103274058,BP NO. 158,L,Closed,,CLOSED
327290.36,4661950.24,1920.6,ID103445534,BP NO. 159,L,Closed,,CLOSED
327172.12,4661582.04,1901.8,ID103501349,BP NO. 160,L,Closed,,CLOSED
327172.12,4661582.04,1901.8,ID103471442,BP NO. 161,L,Closed,,CLOSED
327172.12,4661582.04,1901.8,ID103013876,BP NO162,L,Closed,,CLOSED
327172.12,4661582.04,1901.8,ID103296255,BP NO163,L,Closed,,CLOSED
327221.60,4661100.86,1907.6,ID103223472,BP NO164,L,Closed,,CLOSED
327212.18,4660715.56,1870.2,ID103288026,BP NO165,L,Closed,,CLOSED
327212.18,4660715.56,1870.2,ID103362328,BP NO166,L,Closed,,CLOSED
327212.18,4660715.56,1870.2,ID101684562,BP NO167,L,Closed,,CLOSED
327250.26,4660343.54,1948.3,ID103272832,BP NO168,L,Closed,,CLOSED
327194.05,4659973.82,1956.3,ID103286780,BP NO169,L,Closed,,CLOSED
327194.05,4659973.82,1956.3,ID103372513,BP NO170,L,Closed,,CLOSED
327194.05,4659973.82,1956.3,ID103224784,BP NO171,L,Closed,,CLOSED
327194.05,4659973.82,1956.3,ID103473154,BP NO172,L,Closed,,CLOSED
330806.71,4657563.33,1746.3,ID103378843,BP NO173,L,Closed,,CLOSED
330806.71,4657563.33,1746.3,ID103448693,BP NO174,L,Closed,,CLOSED
330806.71,4657563.33,1746.3,ID103226435,BP NO175,L,Closed,,CLOSED
330806.71,4657563.33,1746.3,ID103286194,BP NO176,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103365090,BP NO177,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103344768,BP NO178,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID102918418,BP NO179,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103324714,BP NO180,L,Closed,,CLOSED
327522.42,4654425.08,1731.4,ID103367167,BP NO181,L,Closed,,CLOSED
327646.84,4663909.19,2331.3,ID103247365,BP NO182,L,Closed,,CLOSED
327629.10,4663148.56,2084.9,ID103452988,BP NO183,L,Closed,,CLOSED
327629.10,4663148.56,2084.9,ID103511411,BP NO184,L,Closed,,CLOSED
327629.10,4663148.56,2084.9,ID103363579,BP NO185,L,Closed,,CLOSED
327629.10,4663148.56,2084.9,ID103470554,BP NO186,L,Closed,,CLOSED
327695.37,4662744.74,2096.5,ID103528438,BP NO187,L,Closed,,CLOSED
327610.57,4662389.06,2000.9,ID103402922,BP NO188,L,Closed,,CLOSED
327610.57,4662389.06,2000.9,ID103405885,BP NO189,L,Closed,,CLOSED
327610.57,4662389.06,2000.9,ID103307393,BP NO190,L,Closed,,CLOSED
327612.98,4661911.25,1980.0,ID103297257,BP NO191,L,Closed,,CLOSED
327589.87,4661540.73,2018.8,ID103230321,BP NO192,L,Closed,,CLOSED
327589.87,4661540.73,2018.8,ID103341193,BP NO193,L,Closed,,CLOSED
327589.87,4661540.73,2018.8,ID103454384,BP NO194,L,Closed,,CLOSED
327589.87,4661540.73,2018.8,ID103299425,BP NO195,L,Closed,,CLOSED
327592.54,4661107.35,1972.9,ID103230300,BP NO196,L,Closed,,CLOSED
327569.43,4660736.83,1918.2,ID103528512,BP NO197,L,Closed,,CLOSED
327569.43,4660736.83,1918.2,ID103116472,BP NO198,L,Closed,,CLOSED
327569.43,4660736.83,1918.2,ID103408033,BP NO199,L,Closed,,CLOSED
327635.73,4660333.02,1842.2,ID103288123,BP NO200,L,Closed,,CLOSED
327550.93,4659978.44,1911.1,ID103525203,BP NO201,L,Closed,,CLOSED
327550.93,4659978.44,1911.1,ID103117439,BP NO202,L,Closed,,CLOSED
327550.93,4659978.44,1911.1,ID103451184,BP NO203,L,Closed,,CLOSED
327550.93,4659978.44,1911.1,ID102921067,BP NO204,L,Closed,,CLOSED
331165.38,4657569.20,1717.2,ID103147241,BP NO205,L,Closed,,CLOSED
331165.38,4657569.20,1717.2,ID103016460,BP NO206,L,Closed,,CLOSED
331165.38,4657569.20,1717.2,ID103018622,BP NO207,L,Closed,,CLOSED
330806.71,4657563.33,1746.3,ID103065760,BP NO208,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103366099,BP NO209,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103240893,BP NO210,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103282985,BP NO211,L,Closed,,CLOSED
330700.84,4656807.04,1701.8,ID103278816,BP NO212,L,Closed,,CLOSED
327997.75,4661909.65,2018.0,ID103365882,BP NO213,L,Closed,,CLOSED
327973.65,4661531.37,1979.6,ID103344630,BP NO214,L,Closed,,CLOSED
327973.65,4661531.37,1979.6,ID103453007,BP NO215,L,Closed,,CLOSED
327973.65,4661531.37,1979.6,ID103322141,BP NO216,L,Closed,,CLOSED
327973.65,4661531.37,1979.6,ID103245862,BP NO217,L,Closed,,CLOSED
328073.05,4661126.76,1986.4,ID103454633,BP NO218,L,Closed,,CLOSED
328016.87,4660757.04,1962.9,ID103224915,BP NO219,L,Closed,,CLOSED
328016.87,4660757.04,1962.9,ID103460096,BP NO220,L,Closed,,CLOSED
328016.87,4660757.04,1962.9,ID103364412,BP NO221,L,Closed,,CLOSED
328053.49,4660322.84,1869.7,ID103349562,BP NO222,L,Closed,,CLOSED
327997.32,4659953.12,1886.1,ID103371000,BP NO223,L,Closed,,CLOSED
327997.32,4659953.12,1886.1,ID103488900,BP NO224,L,Closed,,CLOSED
327997.32,4659953.12,1886.1,ID103363062,BP NO225,L,Closed,,CLOSED
327997.32,4659953.12,1886.1,ID103414436,BP NO226,L,Closed,,CLOSED
328040.79,4659187.68,1862.3,ID103456081,BP NO227,L,Closed,,CLOSED
328040.79,4659187.68,1862.3,ID103278407,BP NO228,L,Closed,,CLOSED
328040.79,4659187.68,1862.3,ID103082470,BP NO229,L,Closed,,CLOSED
328018.91,4658832.68,1844.5,ID103371226,BP NO230,L,Closed,,CLOSED
327963.89,4658510.70,1852.8,ID103452770,BP NO231,L,Closed,,CLOSED
327963.89,4658510.70,1852.8,ID103014872,BP NO232,L,Closed,,CLOSED
327963.89,4658510.70,1852.8,ID103146481,BP NO233,L,Closed,,CLOSED
328002.18,4658076.47,1878.7,ID103112441,BP NO234,L,Closed,,CLOSED
328807.44,4661480.02,2023.0,ID103457925,BP NO235,L,Closed,,CLOSED
328807.44,4661480.02,2023.0,ID102925453,BP NO236,L,Closed,,CLOSED
328807.44,4661480.02,2023.0,ID103471135,BP NO237,L,Closed,,CLOSED
328807.44,4661480.02,2023.0,ID101684546,BP NO238,L,Closed,,CLOSED
328851.89,4661060.08,2055.5,ID103454356,BP NO239,L,Closed,,CLOSED
328850.01,4660674.60,2050.8,ID103227211,BP NO240,L,Closed,,CLOSED
328850.01,4660674.60,2050.8,ID103485074,BP NO241,L,Closed,,CLOSED
328850.01,4660674.60,2050.8,ID103113269,BP NO242,L,Closed,,CLOSED
328832.45,4660257.28,2012.7,ID103293837,BP NO243,L,Closed,,CLOSED
328830.54,4659870.69,1995.7,ID103300742,BP NO244,L,Closed,,CLOSED
328830.54,4659870.69,1995.7,ID103410077,BP NO245,L,Closed,,CLOSED
328830.54,4659870.69,1995.7,ID103455631,BP NO246,L,Closed,,CLOSED
328830.54,4659870.69,1995.7,ID102919967,BP NO247,L,Closed,,CLOSED
328784.13,4659218.53,2081.9,ID103326432,BP NO248,L,Closed,,CLOSED
328784.13,4659218.53,2081.9,ID103283188,BP NO249,L,Closed,,CLOSED
328784.13,4659218.53,2081.9,ID103329715,BP NO250,L,Closed,,CLOSED
328726.02,4658767.74,2102.4,ID102918419,BP NO251,L,Closed,,CLOSED
328703.78,4658430.53,2076.6,ID103115336,BP NO252,L,Closed,,CLOSED
328703.78,4658430.53,2076.6,ID103468093,BP NO253,L,Closed,,CLOSED
328703.78,4658430.53,2076.6,ID103284937,BP NO254,L,Closed,,CLOSED
328709.96,4658035.97,2074.0,ID102913218,BP NO255,L,Closed,,CLOSED
329197.18,4661546.14,2153.9,ID103324161,BP NO256,L,Closed,,CLOSED
329197.18,4661546.14,2153.9,ID103486397,BP NO257,L,Closed,,CLOSED
329197.18,4661546.14,2153.9,ID102914563,BP NO258,L,Closed,,CLOSED
329229.55,4661036.50,2194.6,ID103284549,BP NO259,L,Closed,,CLOSED
329220.27,4660652.31,2171.4,ID103274840,BP NO260,L,Closed,,CLOSED
329220.27,4660652.31,2171.4,ID103405886,BP NO261,L,Closed,,CLOSED
329220.27,4660652.31,2171.4,ID103458134,BP NO262,L,Closed,,CLOSED
329210.13,4660232.59,2132.9,ID103143638,BP NO263,L,Closed,,CLOSED
329200.85,4659848.40,2144.4,ID103487569,BP NO264,L,Closed,,CLOSED
