east,north,elev_m,serial,name,type,disposition,acres,status
264448.16,4663000.09,2164.8,ID101879487,COLD 81,L,Active,20.66,ACTIVE
264449.45,4662616.51,2136.1,ID101879488,COLD 82,L,Active,20.66,ACTIVE
264408.67,4662088.71,2116.3,ID101879489,COLD 83,L,Active,20.66,ACTIVE
264408.67,4662088.71,2116.3,ID101879490,COLD 84,L,Active,20.66,ACTIVE
264405.13,4661734.21,2122.4,ID101879491,COLD 85,L,Active,20.66,ACTIVE
264405.13,4661734.21,2122.4,ID101879492,COLD 86,L,Active,20.66,ACTIVE
244298.14,4691820.96,1585.4,ID101858798,RG 1,L,Active,20.66,ACTIVE
244270.85,4691480.58,1608.0,ID101858799,RG 2,L,Active,20.66,ACTIVE
244697.65,4691419.41,1698.1,ID101858800,RG 3,L,Active,20.66,ACTIVE
244697.65,4691419.41,1698.1,ID101859980,RG 4,L,Active,20.66,ACTIVE
244694.35,4691419.53,1698.6,ID101859981,RG 5,L,Active,20.66,ACTIVE
245091.17,4700375.48,1307.1,ID101859982,RG 6,L,Active,20.66,ACTIVE
244563.37,4691922.48,1578.9,ID101859983,RG 7,L,Active,20.66,ACTIVE
244714.54,4691746.83,1670.3,ID101859984,RG 8,L,Active,20.66,ACTIVE
244787.54,4691667.44,1717.1,ID101859985,RG 9,L,Active,20.66,ACTIVE
245068.71,4691413.68,1635.6,ID101859986,RG 10,L,Active,20.66,ACTIVE
245068.71,4691413.68,1635.6,ID101859987,RG 11,L,Active,20.66,ACTIVE
245167.39,4691109.85,1619.4,ID101859988,RG 12,L,Active,20.66,ACTIVE
245115.80,4692367.15,1530.8,ID101859989,RG 13,L,Active,20.66,ACTIVE
245559.21,4692333.23,1541.8,ID101859990,RG 14,L,Active,20.66,ACTIVE
245361.62,4691867.83,1622.3,ID101859991,RG 15,L,Active,20.66,ACTIVE
245531.70,4691712.64,1612.5,ID101859992,RG 16,L,Active,20.66,ACTIVE
245518.19,4691386.21,1573.1,ID101859993,RG 17,L,Active,20.66,ACTIVE
245518.19,4691386.21,1573.1,ID101859994,RG 18,L,Active,20.66,ACTIVE
245559.21,4692333.23,1541.8,ID101859995,RG 19,L,Active,20.66,ACTIVE
245559.21,4692333.23,1541.8,ID101859996,RG 20,L,Active,20.66,ACTIVE
245914.64,4692330.33,1565.4,ID101859997,RG 21,L,Active,20.66,ACTIVE
245921.60,4691726.28,1562.8,ID101859998,RG 22,L,Active,20.66,ACTIVE
245921.60,4691726.28,1562.8,ID101859999,RG 23,L,Active,20.66,ACTIVE
245903.18,4691377.79,1571.0,ID101860000,RG 24,L,Active,20.66,ACTIVE
244359.73,4692310.21,1675.5,ID101733379,RG 25,L,Active,20.66,ACTIVE
246358.84,4692295.32,1534.6,ID101733380,RG 26,L,Active,20.66,ACTIVE
246358.84,4692295.32,1534.6,ID101733381,RG 27,L,Active,20.66,ACTIVE
246358.84,4692295.32,1534.6,ID101733382,RG 28,L,Active,20.66,ACTIVE
246181.98,4691831.37,1520.6,ID101733383,RG 29,L,Active,20.66,ACTIVE
246348.50,4691714.14,1543.7,ID101733384,RG 30,L,Active,20.66,ACTIVE
246285.04,4692762.80,1472.9,ID101733385,RG 31,L,Active,20.66,ACTIVE
246423.27,4692662.16,1486.4,ID101733386,RG 32,L,Active,20.66,ACTIVE
246742.48,4692616.13,1486.0,ID101733387,RG 33,L,Active,20.66,ACTIVE
246713.49,4692248.01,1500.9,ID101733388,RG 34,L,Active,20.66,ACTIVE
246713.49,4692248.01,1500.9,ID101733389,RG 35,L,Active,20.66,ACTIVE
246691.81,4691717.28,1556.9,ID101733390,RG 36,L,Active,20.66,ACTIVE
246745.72,4693047.45,1453.3,ID101733391,RG 37,L,Active,20.66,ACTIVE
247189.86,4693058.08,1439.2,ID101733392,RG 38,L,Active,20.66,ACTIVE
247035.21,4692704.51,1454.9,ID101733393,RG 39,L,Active,20.66,ACTIVE
247218.78,4692580.01,1456.9,ID101733394,RG 40,L,Active,20.66,ACTIVE
247217.27,4692195.33,1474.3,ID101733395,RG 41,L,Active,20.66,ACTIVE
247217.27,4692195.33,1474.3,ID101733396,RG 42,L,Active,20.66,ACTIVE
246044.09,4693419.81,1569.4,ID101733397,RG 43,L,Active,20.66,ACTIVE
246458.87,4693462.59,1503.4,ID101733398,RG 44,L,Active,20.66,ACTIVE
246458.87,4693462.59,1503.4,ID101733399,RG 45,L,Active,20.66,ACTIVE
246393.57,4693094.68,1477.6,ID101733400,RG 46,L,Active,20.66,ACTIVE
246776.40,4693416.63,1469.1,ID101734579,RG 47,L,Active,14.9,ACTIVE
246745.72,4693047.45,1453.3,ID101734580,RG 48,L,Active,14.9,ACTIVE
244761.14,4692368.96,1584.1,ID101734581,RG 49,L,Active,20.66,ACTIVE
244270.85,4691480.58,1608.0,ID101734582,RG 50,L,Active,20.66,ACTIVE
244925.53,4692827.77,1626.1,ID101734583,RG 51,L,Active,20.66,ACTIVE
245210.30,4692719.55,1573.8,ID101734584,RG 52,L,Active,20.66,ACTIVE
245115.80,4692367.15,1530.8,ID101734585,RG 53,L,Active,20.66,ACTIVE
245150.82,4693079.77,1622.4,ID101734586,RG 54,L,Active,20.66,ACTIVE
245656.07,4693069.18,1521.3,ID101734587,RG 55,L,Active,20.66,ACTIVE
245656.07,4693069.18,1521.3,ID101734588,RG 56,L,Active,20.66,ACTIVE
245488.76,4692800.60,1548.4,ID101734589,RG 57,L,Active,20.66,ACTIVE
245626.15,4692699.98,1517.6,ID101734590,RG 58,L,Active,20.66,ACTIVE
245480.76,4693555.92,1587.7,ID101734591,RG 59,L,Active,20.66,ACTIVE
245663.44,4693453.65,1569.3,ID101734592,RG 60,L,Active,20.66,ACTIVE
245751.36,4693353.71,1577.9,ID101734593,RG 61,L,Active,20.66,ACTIVE
246036.78,4693036.45,1526.3,ID101734594,RG 62,L,Active,20.66,ACTIVE
246036.78,4693036.45,1526.3,ID101734595,RG 63,L,Active,20.66,ACTIVE
246007.45,4692682.79,1484.5,ID101734596,RG 64,L,Active,20.66,ACTIVE
245994.97,4693884.17,1533.3,ID101734597,RG 65,L,Active,20.66,ACTIVE
245994.97,4693884.17,1533.3,ID101734598,RG 66,L,Active,20.66,ACTIVE
246044.09,4693419.81,1569.4,ID101734599,RG 67,L,Active,13.7,ACTIVE
246036.78,4693036.45,1526.3,ID101734600,RG 68,L,Active,13.7,ACTIVE
246036.78,4693036.45,1526.3,ID101733598,RG 69,L,Active,20.66,ACTIVE
246393.57,4693094.68,1477.6,ID101733599,RG 70,L,Active,20.66,ACTIVE
246745.72,4693047.45,1453.3,ID101733600,RG 71,L,Active,20.66,ACTIVE
244745.68,4690790.51,1673.8,ID101733741,RG 72,L,Active,20.66,ACTIVE
244745.68,4690790.51,1673.8,ID101733742,RG 73,L,Active,20.66,ACTIVE
245167.39,4691109.85,1619.4,ID101733743,RG 74,L,Active,20.66,ACTIVE
245594.52,4690807.44,1672.3,ID101733744,RG 75,L,Active,20.66,ACTIVE
245594.52,4690807.44,1672.3,ID101733745,RG 76,L,Active,20.66,ACTIVE
245439.04,4691183.37,1571.1,ID101733746,RG 77,L,Active,20.66,ACTIVE
245972.26,4691076.17,1659.9,ID101733747,RG 78,L,Active,20.66,ACTIVE
245967.32,4691076.34,1659.4,ID101733748,RG 79,L,Active,20.66,ACTIVE
246291.68,4691398.18,1590.2,ID101733749,RG 80,L,Active,20.66,ACTIVE
246291.68,4691398.18,1590.2,ID101733750,RG 81,L,Active,20.66,ACTIVE
246291.68,4691398.18,1590.2,ID101733751,RG 82,L,Active,20.66,ACTIVE
329491.11,4657638.24,1855.8,ID101612508,PMG 110,L,Active,12.42,ACTIVE
329910.70,4657629.25,1819.6,ID101612509,PMG 111,L,Active,20.66,ACTIVE
329544.02,4657188.11,1803.9,ID101612510,PMG 112,L,Active,20.66,ACTIVE
329976.51,4657163.27,1773.8,ID101612511,PMG 113,L,Active,20.66,ACTIVE
329536.40,4656802.77,1766.6,ID101612512,PMG 114,L,Active,12.42,ACTIVE
329983.01,4656778.70,1733.1,ID101612513,PMG 115,L,Active,20.66,ACTIVE
329536.40,4656802.77,1766.6,ID101612514,PMG 116,L,Active,12.42,ACTIVE
329983.01,4656778.70,1733.1,ID101612515,PMG 117,L,Active,20.66,ACTIVE
329536.40,4656802.77,1766.6,ID101612516,PMG 118,L,Active,12.42,ACTIVE
329983.01,4656778.70,1733.1,ID101612517,PMG 119,L,Active,20.66,ACTIVE
329576.30,4656430.73,1717.7,ID101612601,PMG 120,L,Active,12.42,ACTIVE
329898.43,4656360.77,1706.2,ID101612602,PMG 121,L,Active,20.66,ACTIVE
330297.17,4657619.97,1793.6,ID101612603,PMG 122,L,Active,20.66,ACTIVE
331103.32,4657570.69,1724.6,ID101612604,PMG 123,L,Active,20.66,ACTIVE
330349.31,4657169.87,1742.4,ID101612605,PMG 124,L,Active,20.66,ACTIVE
331109.63,4657176.13,1700.1,ID101612606,PMG 125,L,Active,20.66,ACTIVE
330341.73,4656784.53,1720.0,ID101612607,PMG 126,L,Active,20.66,ACTIVE
331087.35,4656797.81,1673.3,ID101612608,PMG 127,L,Active,20.66,ACTIVE
330341.73,4656784.53,1720.0,ID101612609,PMG 128,L,Active,20.66,ACTIVE
331087.35,4656797.81,1673.3,ID101613423,PMG 129,L,Active,20.66,ACTIVE
330341.73,4656784.53,1720.0,ID101613424,PMG 130,L,Active,20.66,ACTIVE
331087.35,4656797.81,1673.3,ID101613425,PMG 131,L,Active,20.66,ACTIVE
330285.34,4656367.04,1685.3,ID101613426,PMG 132,L,Active,20.66,ACTIVE
331188.67,4656393.21,1644.6,ID101613427,PMG 133,L,Active,20.66,ACTIVE
332714.73,4657539.07,1622.2,ID101613428,PMG 134,L,Active,19.97,ACTIVE
332816.86,4657165.59,1585.8,ID101613429,PMG 135,L,Active,19.97,ACTIVE
332731.07,4656794.32,1594.4,ID101613430,PMG 136,L,Active,19.97,ACTIVE
332731.07,4656794.32,1594.4,ID101613431,PMG 137,L,Active,19.97,ACTIVE
332731.07,4656794.32,1594.4,ID101613432,PMG 138,L,Active,19.97,ACTIVE
332727.99,4656313.33,1565.8,ID101613433,PMG 139,L,Active,19.97,ACTIVE
332885.86,4663794.38,1713.5,ID101613434,PMG 140,L,Active,20.66,ACTIVE
332859.99,4663400.59,1732.7,ID101613435,PMG 141,L,Active,20.66,ACTIVE
332887.58,4662573.35,1702.5,ID101613436,PMG 142,L,Active,20.66,ACTIVE
333341.01,4663414.77,1682.9,ID101613437,PMG 143,L,Active,20.66,ACTIVE
333259.28,4662581.23,1663.0,ID101613438,PMG 144,L,Active,20.66,ACTIVE
333259.28,4662581.23,1663.0,ID101613439,PMG 145,L,Active,20.66,ACTIVE
333259.28,4662581.23,1663.0,ID101613440,PMG 146,L,Active,20.66,ACTIVE
333259.28,4662581.23,1663.0,ID101613441,PMG 147,L,Active,20.66,ACTIVE
333259.28,4662581.23,1663.0,ID101613442,PMG 148,L,Active,20.66,ACTIVE
334048.90,4661852.71,1614.4,ID101613443,PMG 149,L,Active,20.66,ACTIVE
334048.90,4661852.71,1614.4,ID101614280,PMG 150,L,Active,20.66,ACTIVE
333275.23,4663817.39,1682.1,ID101614281,PMG 151,L,Active,20.66,ACTIVE
334127.55,4662594.12,1611.6,ID101614282,PMG 152,L,Active,20.66,ACTIVE
334144.99,4663336.96,1622.7,ID101614283,PMG 153,L,Active,20.66,ACTIVE
334127.55,4662594.12,1611.6,ID101614284,PMG 154,L,Active,20.66,ACTIVE
334104.52,4662952.40,1613.8,ID101614285,PMG 155,L,Active,13.3,ACTIVE
334104.52,4662952.40,1613.8,ID101614286,PMG 156,L,Active,19.97,ACTIVE
334373.99,4662659.44,1596.2,ID101614287,PMG 157,L,Active,19.97,ACTIVE
334378.60,4662220.49,1595.0,ID101614288,PMG 158,L,Active,19.97,ACTIVE
334378.60,4662220.49,1595.0,ID101614289,PMG 159,L,Active,19.97,ACTIVE
332953.67,4665401.51,1726.2,ID101877949,PMG 202,L,Active,20.66,ACTIVE
332953.67,4665401.51,1726.2,ID101877950,PMG 203,L,Active,20.66,ACTIVE
332953.67,4665401.51,1726.2,ID101877951,PMG 204,L,Active,20.66,ACTIVE
332953.67,4665401.51,1726.2,ID101877952,PMG 205,L,Active,20.66,ACTIVE
332897.22,4665008.44,1736.4,ID101877953,PMG 206,L,Active,20.66,ACTIVE
332874.21,4664630.13,1713.8,ID101877954,PMG 207,L,Active,20.66,ACTIVE
332874.21,4664630.13,1713.8,ID101877955,PMG 208,L,Active,20.66,ACTIVE
332874.21,4664630.13,1713.8,ID101877956,PMG 209,L,Active,20.66,ACTIVE
332901.62,4664180.63,1697.6,ID101877957,PMG 210,L,Active,20.66,ACTIVE
332885.86,4663794.38,1713.5,ID101877958,PMG 211,L,Active,20.66,ACTIVE
332885.86,4663794.38,1713.5,ID101877959,PMG 212,L,Active,20.66,ACTIVE
332595.40,4665395.55,1742.6,ID101877960,PMG 213,L,Active,20.66,ACTIVE
332595.40,4665395.55,1742.6,ID101877961,PMG 214,L,Active,20.66,ACTIVE
332595.40,4665395.55,1742.6,ID101877962,PMG 215,L,Active,20.66,ACTIVE
332595.40,4665395.55,1742.6,ID101877963,PMG 216,L,Active,20.66,ACTIVE
332510.13,4665008.72,1755.1,ID101877964,PMG 217,L,Active,20.66,ACTIVE
332488.07,4664637.06,1740.3,ID101877965,PMG 218,L,Active,20.66,ACTIVE
332488.07,4664637.06,1740.3,ID101877966,PMG 219,L,Active,20.66,ACTIVE
332488.07,4664637.06,1740.3,ID101877967,PMG 220,L,Active,20.66,ACTIVE
332522.56,4664172.95,1749.2,ID101877968,PMG 221,L,Active,20.66,ACTIVE
332513.42,4663787.65,1755.0,ID101878821,PMG 222,L,Active,20.66,ACTIVE
332085.65,4665419.88,1797.0,ID101878822,PMG 223,L,Active,20.66,ACTIVE
332085.65,4665419.88,1797.0,ID101878823,PMG 224,L,Active,20.66,ACTIVE
332085.65,4665419.88,1797.0,ID101878824,PMG 225,L,Active,20.66,ACTIVE
332085.65,4665419.88,1797.0,ID101878825,PMG 226,L,Active,20.66,ACTIVE
332114.55,4665000.34,1745.1,ID101878826,PMG 227,L,Active,20.66,ACTIVE
332098.77,4664615.20,1783.8,ID101878827,PMG 228,L,Active,20.66,ACTIVE
332098.77,4664615.20,1783.8,ID101878828,PMG 229,L,Active,20.66,ACTIVE
332098.77,4664615.20,1783.8,ID101878829,PMG 230,L,Active,20.66,ACTIVE
332168.50,4664242.46,1782.3,ID101878830,PMG 231,L,Active,20.66,ACTIVE
332050.54,4663874.19,1816.8,ID101878831,PMG 232,L,Active,20.66,ACTIVE
331700.10,4665414.62,1830.2,ID101878832,PMG 233,L,Active,20.66,ACTIVE
331700.10,4665414.62,1830.2,ID101878833,PMG 234,L,Active,20.66,ACTIVE
331700.10,4665414.62,1830.2,ID101878834,PMG 235,L,Active,20.66,ACTIVE
331700.10,4665414.62,1830.2,ID101878835,PMG 236,L,Active,20.66,ACTIVE
331700.10,4665414.62,1830.2,ID101878836,PMG 237,L,Active,20.66,ACTIVE
331726.40,4664609.62,1820.3,ID101878837,PMG 238,L,Active,20.66,ACTIVE
331726.40,4664609.62,1820.3,ID101878838,PMG 239,L,Active,20.66,ACTIVE
331726.40,4664609.62,1820.3,ID101878839,PMG 240,L,Active,20.66,ACTIVE
331749.30,4664251.33,1849.9,ID101878840,PMG 241,L,Active,20.66,ACTIVE
331665.54,4663895.58,1878.2,ID101878841,PMG 242,L,Active,20.66,ACTIVE
331665.54,4663895.58,1878.2,ID101879697,PMG 243,L,Active,20.66,ACTIVE
331665.54,4663895.58,1878.2,ID101879698,PMG 244,L,Active,20.66,ACTIVE
331665.54,4663895.58,1878.2,ID101879699,PMG 245,L,Active,20.66,ACTIVE
329252.51,4663869.08,1974.6,ID101879700,PMG 246,L,Active,20.66,ACTIVE
329252.51,4663869.08,1974.6,ID101879701,PMG 247,L,Active,20.66,ACTIVE
329252.51,4663869.08,1974.6,ID101879702,PMG 248,L,Active,20.66,ACTIVE
328897.15,4663953.23,2023.7,ID101879703,PMG 249,L,Active,20.66,ACTIVE
328897.15,4663953.23,2023.7,ID101879704,PMG 250,L,Active,20.66,ACTIVE
328897.15,4663953.23,2023.7,ID101879705,PMG 251,L,Active,20.66,ACTIVE
328897.15,4663953.23,2023.7,ID101879706,PMG 252,L,Active,20.66,ACTIVE
328538.98,4663887.48,2126.6,ID101879707,PMG 253,L,Active,20.66,ACTIVE
328538.98,4663887.48,2126.6,ID101879708,PMG 254,L,Active,20.66,ACTIVE
328538.98,4663887.48,2126.6,ID101879709,PMG 255,L,Active,20.66,ACTIVE
328538.98,4663887.48,2126.6,ID101879710,PMG 256,L,Active,20.66,ACTIVE
328093.65,4663911.63,2196.5,ID101879711,PMG 257,L,Active,20.66,ACTIVE
328093.65,4663911.63,2196.5,ID101879712,PMG 258,L,Active,20.66,ACTIVE
328093.65,4663911.63,2196.5,ID101879713,PMG 259,L,Active,20.66,ACTIVE
328093.65,4663911.63,2196.5,ID101879714,PMG 260,L,Active,20.66,ACTIVE
327230.28,4663993.81,2377.7,ID101879715,PMG 261,L,Active,20.66,ACTIVE
327230.28,4663993.81,2377.7,ID101879716,PMG 262,L,Active,20.66,ACTIVE
327230.28,4663993.81,2377.7,ID101879717,PMG 263,L,Active,20.66,ACTIVE
327230.28,4663993.81,2377.7,ID101810575,PMG 264,L,Active,20.66,ACTIVE
327280.56,4663512.61,2159.1,ID101810576,PMG 265,L,Active,20.66,ACTIVE
327271.94,4663126.18,2090.8,ID101810577,PMG 266,L,Active,20.66,ACTIVE
327271.94,4663126.18,2090.8,ID101810578,PMG 267,L,Active,20.66,ACTIVE
327271.94,4663126.18,2090.8,ID101810579,PMG 268,L,Active,20.66,ACTIVE
327271.94,4663126.18,2090.8,ID101810580,PMG 269,L,Active,20.66,ACTIVE
326846.14,4664016.55,2448.1,ID101810581,PMG 270,L,Active,20.66,ACTIVE
326846.14,4664016.55,2448.1,ID101810582,PMG 271,L,Active,20.66,ACTIVE
326846.14,4664016.55,2448.1,ID101810583,PMG 272,L,Active,20.66,ACTIVE
326909.74,4663506.13,2307.8,ID101810584,PMG 273,L,Active,20.66,ACTIVE
326914.39,4663121.60,2160.2,ID101810585,PMG 274,L,Active,20.66,ACTIVE
326488.66,4664013.11,2584.3,ID101810586,PMG 275,L,Active,20.66,ACTIVE
326488.66,4664013.11,2584.3,ID101810587,PMG 276,L,Active,20.66,ACTIVE
326488.66,4664013.11,2584.3,ID101810588,PMG 277,L,Active,20.66,ACTIVE
326488.66,4664013.11,2584.3,ID101810589,PMG 278,L,Active,20.66,ACTIVE
326524.80,4663531.13,2344.0,ID101810590,PMG 279,L,Active,20.66,ACTIVE
326530.22,4663145.46,2222.9,ID101810591,PMG 280,L,Active,20.66,ACTIVE
330963.27,4665074.48,1882.8,ID101841994,PMG 341,L,Filed,20.66,ACTIVE
330879.50,4664719.85,1839.2,ID101841995,PMG 342,L,Filed,20.66,ACTIVE
330879.50,4664719.85,1839.2,ID101841996,PMG 343,L,Filed,20.66,ACTIVE
330879.50,4664719.85,1839.2,ID101841997,PMG 344,L,Filed,20.66,ACTIVE
330882.12,4664242.05,2050.6,ID101841998,PMG 345,L,Filed,20.66,ACTIVE
330860.01,4663871.50,2049.0,ID101841999,PMG 346,L,Filed,20.66,ACTIVE
330860.01,4663871.50,2049.0,ID101842000,PMG 347,L,Filed,20.66,ACTIVE
330860.01,4663871.50,2049.0,ID101842001,PMG 348,L,Filed,20.66,ACTIVE
330860.01,4663871.50,2049.0,ID101842002,PMG 349,L,Filed,20.66,ACTIVE
330522.07,4664716.20,1890.3,ID101842003,PMG 350,L,Filed,20.66,ACTIVE
330522.07,4664716.20,1890.3,ID101842004,PMG 351,L,Filed,20.66,ACTIVE
330522.07,4664716.20,1890.3,ID101842005,PMG 352,L,Filed,20.66,ACTIVE
330558.80,4664282.02,1967.1,ID101843312,PMG 353,L,Filed,20.66,ACTIVE
330503.60,4663912.26,2117.7,ID101843313,PMG 354,L,Filed,20.66,ACTIVE
330503.60,4663912.26,2117.7,ID101843314,PMG 355,L,Filed,20.66,ACTIVE
330503.60,4663912.26,2117.7,ID101843315,PMG 356,L,Filed,20.66,ACTIVE
330503.60,4663912.26,2117.7,ID101843316,PMG 357,L,Filed,20.66,ACTIVE
330163.13,4664650.39,1990.4,ID101843317,PMG 358,L,Filed,20.66,ACTIVE
330077.80,4664232.47,1898.6,ID101843318,PMG 359,L,Filed,20.66,ACTIVE
330055.33,4663848.60,2061.2,ID101843319,PMG 360,L,Filed,20.66,ACTIVE
330055.33,4663848.60,2061.2,ID101843320,PMG 361,L,Filed,20.66,ACTIVE
330055.33,4663848.60,2061.2,ID101843321,PMG 362,L,Filed,20.66,ACTIVE
330055.33,4663848.60,2061.2,ID101843322,PMG 363,L,Filed,20.66,ACTIVE
329756.03,4664302.44,1976.9,ID101843323,PMG 364,L,Filed,20.66,ACTIVE
329699.96,4663932.71,1947.7,ID101843324,PMG 365,L,Filed,20.66,ACTIVE
329699.96,4663932.71,1947.7,ID101843325,PMG 366,L,Filed,20.66,ACTIVE
329699.96,4663932.71,1947.7,ID101843326,PMG 367,L,Filed,20.66,ACTIVE
329699.96,4663932.71,1947.7,ID101843327,PMG 368,L,Filed,20.66,ACTIVE
329252.51,4663869.08,1974.6,ID101843328,PMG 369,L,Filed,20.66,ACTIVE
243988.30,4691153.97,1661.1,ID101959418,ARTESIA 1,L,Active,20.66,ACTIVE
244319.12,4691085.17,1736.4,ID101959419,ARTESIA 2,L,Active,20.66,ACTIVE
244319.12,4691085.17,1736.4,ID101959420,ARTESIA 3,L,Active,20.66,ACTIVE
244012.93,4690495.88,1757.0,ID101959421,ARTESIA 4,L,Active,20.66,ACTIVE
244347.99,4690768.31,1808.7,ID101957486,ARTESIA 5,L,Active,20.66,ACTIVE
244347.99,4690768.31,1808.7,ID101957487,ARTESIA 6,L,Active,20.66,ACTIVE
244347.99,4690768.31,1808.7,ID101957488,ARTESIA 7,L,Active,20.66,ACTIVE
244337.29,4690407.31,1833.6,ID101957489,ARTESIA 8,L,Active,20.66,ACTIVE
244337.29,4690407.31,1833.6,ID101957490,ARTESIA 9,L,Active,20.66,ACTIVE
244587.34,4690294.77,1762.2,ID101957491,ARTESIA 10,L,Active,20.66,ACTIVE
244337.29,4690407.31,1833.6,ID101957492,ARTESIA 11,L,Active,20.66,ACTIVE
244339.52,4689450.92,1793.4,ID101957493,ARTESIA 12,L,Active,20.66,ACTIVE
244709.32,4689453.01,1808.5,ID101957494,ARTESIA 13,L,Active,20.66,ACTIVE
244664.68,4689903.87,1677.7,ID101957495,ARTESIA 14,L,Active,20.66,ACTIVE
243891.60,4691081.89,1709.7,ID101957496,ARTESIA 15,L,Active,20.66,ACTIVE
243863.94,4689964.24,1743.7,ID101957497,ARTESIA 16,L,Active,20.66,ACTIVE
243863.94,4689964.24,1743.7,ID101957498,ARTESIA 17,L,Active,20.66,ACTIVE
243863.94,4689964.24,1743.7,ID101957499,ARTESIA 18,L,Active,20.66,ACTIVE
243954.37,4689480.55,1784.6,ID101957500,ARTESIA 19,L,Active,20.66,ACTIVE
244339.52,4689450.92,1793.4,ID101957501,ARTESIA 20,L,Active,20.66,ACTIVE
244339.52,4689450.92,1793.4,ID101957502,ARTESIA 21,L,Active,20.66,ACTIVE
244339.51,4689066.18,1828.8,ID101957503,ARTESIA 22,L,Active,20.66,ACTIVE
244339.51,4689066.18,1828.8,ID101957504,ARTESIA 23,L,Active,20.66,ACTIVE
244339.51,4689066.18,1828.8,ID101957505,ARTESIA 24,L,Active,20.66,ACTIVE
244311.63,4688709.14,1838.7,ID101957506,ARTESIA 25,L,Active,20.66,ACTIVE
245188.45,4690350.72,1718.0,ID101958019,ARTESIA 26,L,Active,20.66,ACTIVE
244745.68,4690790.51,1673.8,ID101958020,ARTESIA 27,L,Active,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101825776,COLD 87,L,Filed,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101825777,COLD 88,L,Filed,20.66,ACTIVE
261704.71,4665998.11,1725.9,ID101825778,COLD 89,L,Filed,20.66,ACTIVE
262058.54,4665910.58,1759.5,ID101825779,COLD 90,L,Filed,20.66,ACTIVE
262058.54,4665910.58,1759.5,ID101825780,COLD 91,L,Filed,20.66,ACTIVE
262058.54,4665910.58,1759.5,ID101825781,COLD 92,L,Filed,20.66,ACTIVE
262567.47,4665905.67,1810.0,ID101825782,COLD 93,L,Filed,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101825783,COLD 94,L,Filed,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101826917,COLD 95,L,Filed,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101826918,COLD 96,L,Filed,20.66,ACTIVE
261258.06,4665984.30,1737.3,ID101826919,COLD 97,L,Filed,20.66,ACTIVE
261318.44,4665517.56,1766.4,ID101826920,COLD 98,L,Filed,20.66,ACTIVE
261318.44,4665517.56,1766.4,ID101826921,COLD 99,L,Filed,20.66,ACTIVE
261318.44,4665517.56,1766.4,ID101826922,COLD 100,L,Filed,20.66,ACTIVE
262057.66,4665491.49,1841.2,ID101826923,COLD 101,L,Filed,20.66,ACTIVE
262057.66,4665491.49,1841.2,ID101826924,COLD 102,L,Filed,20.66,ACTIVE
262057.66,4665491.49,1841.2,ID101826925,COLD 103,L,Filed,20.66,ACTIVE
262540.15,4665536.39,1806.5,ID101826926,COLD 104,L,Filed,20.66,ACTIVE
262540.15,4665536.39,1806.5,ID101826927,COLD 105,L,Filed,20.66,ACTIVE
262925.45,4665522.33,1826.5,ID101826928,COLD 106,L,Filed,20.66,ACTIVE
262925.45,4665522.33,1826.5,ID101826929,COLD 107,L,Filed,20.66,ACTIVE
262925.45,4665522.33,1826.5,ID101826930,COLD 108,L,Filed,20.66,ACTIVE
261318.68,4665132.89,1766.5,ID101826931,COLD 109,L,Filed,20.66,ACTIVE
261318.68,4665132.89,1766.5,ID101826932,COLD 110,L,Filed,20.66,ACTIVE
261292.57,4664776.91,1789.5,ID101826933,COLD 111,L,Filed,20.66,ACTIVE
261292.57,4664776.91,1789.5,ID101826934,COLD 112,L,Filed,20.66,ACTIVE
263639.31,4664664.62,1900.4,ID101826935,COLD 113,L,Filed,20.66,ACTIVE
263639.31,4664664.62,1900.4,ID101826936,COLD 114,L,Filed,20.66,ACTIVE
261205.26,4664423.00,1771.3,ID101826937,COLD 115,L,Filed,20.66,ACTIVE
261205.26,4664423.00,1771.3,ID101828139,COLD 116,L,Filed,20.66,ACTIVE
263612.01,4664294.23,1995.0,ID101828140,COLD 117,L,Filed,20.66,ACTIVE
263612.01,4664294.23,1995.0,ID101828141,COLD 118,L,Filed,20.66,ACTIVE
261262.71,4663526.13,1899.5,ID101828142,COLD 119,L,Filed,20.66,ACTIVE
261262.71,4663526.13,1899.5,ID101828143,COLD 120,L,Filed,20.66,ACTIVE
264032.04,4663508.67,2073.4,ID101828144,COLD 121,L,Filed,20.66,ACTIVE
264388.33,4663465.65,2108.9,ID101828145,COLD 122,L,Filed,20.66,ACTIVE
261234.50,4663107.96,1884.4,ID101828146,COLD 123,L,Filed,20.66,ACTIVE
261234.50,4663107.96,1884.4,ID101828147,COLD 124,L,Filed,20.66,ACTIVE
261234.50,4663107.96,1884.4,ID101828148,COLD 125,L,Filed,20.66,ACTIVE
261234.50,4663107.96,1884.4,ID101828149,COLD 126,L,Filed,20.66,ACTIVE
261975.85,4663112.96,1978.2,ID101828150,COLD 127,L,Filed,20.66,ACTIVE
261975.85,4663112.96,1978.2,ID101828151,COLD 128,L,Filed,20.66,ACTIVE
264448.16,4663000.09,2164.8,ID101828152,COLD 129,L,Filed,20.66,ACTIVE
